0.788,0.978,7.882,4.701,8.190,14.921,3.228,1.973,4.739,2.220,2.831,3.049,2.083,1.232,2.757,1.647,1.697,8.108,16.635,4.739
1.560,3.353,3.434,5.251,2.973,2.032,9.900,2.134,60.120,2.056,2.460,1.824,2.363,2.311,3.092,1.601,2.346,3.069,1.717,1.297
7.911,59.633,9.459,6.494,9.076,2.293,1.444,2.347,3.564,3.062,2.261,63.503,3.957,3.516,66.653,9.540,3.414,3.085,2.483,5.833
9.437,62.277,59.992,12.389,9.612,15.657,60.080,3.052,1.676,5.067,60.461,8.649,1.782,3.553,8.234,2.658,2.421,3.498,2.304,3.639
14.337,2.544,7.850,7.786,62.365,121.210,16.466,3.396,2.467,4.752,5.229,4.906,12.709,2.375,2.030,10.319,3.024,3.774,3.813,10.310
59.730,62.427,83.448,3.950,59.581,62.683,12.477,62.374,59.924,59.729,6.433,11.961,7.719,2.966,62.205,121.409,4.001,9.628,2.976,3.307
6.024,3.634,11.979,59.822,7.830,59.679,15.210,62.391,4.421,59.822,8.723,62.377,19.029,62.374,4.574,4.412,62.563,59.913,62.287,101.651
4.734,6.341,3.835,2.974,60.121,59.732,62.401,8.322,8.851,3.443,991.390,62.320,59.867,8.176,3.418,15.199,5.976,15.224,4.307,836.421
59.685,8.127,991.426,5.851,62.304,3.612,59.653,6.016,13.772,4.748,15.323,12.462,12.508,59.606,836.362,59.663,8.576,59.633,121.297,62.410
8.343,8.106,59.773,121.288,836.612,4.561,15.331,62.283,62.311,3.512,2.441,991.217,62.349,8.771,836.429,59.839,27.170,836.528,59.781,2.661
59.797,3.460,15.297,60.029,3.872,62.240,7.759,7.936,8.897,11.967,59.710,121.227,991.570,7.682,62.484,59.687,8.009,121.412,12.169,59.671
6.848,19.121,121.419,8.525,4.354,4.654,8.094,836.733,59.626,25.499,71.665,147.695,991.346,59.799,836.390,59.636,59.779,3.976,12.462,62.364
186.185,62.404,62.389,59.888,8.798,6.004,12.371,12.442,5.162,59.633,3.693,62.316,8.000,8.080,12.436,59.714,3.894,37.003,8.114,62.282
4.848,7.944,62.326,6.218,3.964,8.098,15.173,62.447,3.563,836.407,59.835,59.745,8.286,3.461,62.371,59.743,62.346,4.878,62.465,121.428
59.766,8.516,59.874,8.675,8.062,15.330,5.805,4.845,59.528,8.905,8.064,8.062,11.939,62.557,59.975,15.274,6.069,4.355,59.748,59.690
7.921,62.354,62.373,13.640,8.245,4.772,494.149,15.185,12.040,62.503,4.978,71.551,62.383,836.479,5.528,27.109,59.655,12.403,62.289,59.524
59.861,59.621,12.827,991.187,8.242,12.037,62.332,121.190,62.333,62.594,8.057,9.362,101.849,121.316,59.969,14.370,7.965,51289.409,6.003,37.254
62.402,62.628,14.518,6.220,59.773,836.347,3.429,836.345,3.508,59.744,14.565,8.698,62.268,836.637,3.761,59.862,59.612,3.788,59.655,4.748
8.692,6.773,59.850,59.897,15.344,121.179,8.089,2.988,121.197,62.328,12.438,62.341,121.293,59.605,62.448,991.307,991.642,59.615,121.314,59.855
147.734,62.394,5.941,121.276,991.403,62.497,59.812,26.829,7.809,8.116,62.461,59.635,62.736,27.057,4.928,62.400,121.409,59.802,59.676,62.369
15.168,2.184,4.790,3.532,62.624,8.654,12.048,59.617,62.439,6.117,7.725,15.333,5.746,121.269,16.385,6.583,6.432,121.250,62.367,5.578
6.290,15.322,14.296,8.014,11.985,5.346,62.449,7.728,15.289,4.350,7.898,59.668,59.837,59.788,4.446,121.381,7.818,3.984,4.373,8.022
31.348,15.302,6.459,59.845,34.463,8.191,62.303,3.554,7.891,59.928,121.425,121.241,62.417,6.308,7.729,2.849,62.304,8.177,5.398,59.694
59.655,59.582,121.431,13.636,62.473,8.140,37.224,11.902,9.168,3.834,147.611,59.689,59.956,7.350,71.550,4.383,10.808,4.323,59.665,2.591
4.609,59.816,2.786,8.157,62.410,2.477,62.380,59.695,62.432,71.667,62.287,121.467,7.948,59.703,59.605,59.744,59.688,59.751,12.573,59.665
59.932,71.718,3.542,60.011,10.042,4.626,62.646,62.347,2.674,121.320,11.933,15.260,6.265,59.746,8.015,62.492,12.687,15.209,12.003,6.025
62.317,4.875,2.255,15.248,62.290,121.340,8.224,14.312,62.436,59.958,6.035,15.254,121.323,3.819,62.347,6.363,2.700,8.097,6.238,12.559
62.434,7.685,62.438,3.964,62.514,4.408,4.244,121.397,121.240,62.344,51289.469,59.626,6.394,62.475,2.638,7.745,5.463,6.002,4.558,62.334
62.426,4.170,62.350,15.171,59.866,7.802,9.633,62.306,3.776,11.905,25.449,7.669,121.226,121.295,12.353,2.731,836.345,121.447,62.371,7.922
1.407,13.619,71.459,12.083,121.390,62.510,9.609,3.804,59.926,62.526,7.940,25.570,9.449,8.229,4.443,4.351,62.284,62.324,60.044,3.507
8.053,62.531,7.678,18.452,59.616,7.898,6.471,62.896,9.059,7.977,3.925,121.371,15.271,8.050,50.709,62.252,62.316,8.047,62.382,2.994
62.354,4.665,62.389,8.670,62.525,59.925,7.726,8.132,59.876,5.672,121.341,62.405,62.502,12.456,147.655,3.890,7.672,62.356,62.674,59.690
3.654,59.812,121.329,2.590,12.031,4.899,59.665,121.248,121.650,59.803,60.127,121.453,59.841,8.085,59.764,40.200,836.592,12.691,3.521,8.153
3.398,62.372,4.339,59.639,836.338,2.614,59.710,121.290,12.100,15.220,121.251,62.503,121.280,59.808,121.279,6.678,121.387,59.890,6.480,62.256
4.729,15.260,836.457,59.761,62.426,7.918,12.073,6.536,62.405,59.811,3.288,12.034,2.943,8.008,15.220,121.410,71.465,5.928,3.496,4.345
8.341,59.650,11.951,4.913,51289.542,7.804,51289.743,12.126,5.166,62.380,59.668,4.923,51289.604,8.051,8.143,62.350,9.597,4.770,59.781,3.385
15.246,62.538,8.002,59.726,59.813,4.831,6.188,71.692,71.561,7.747,62.462,34.457,35.828,15.578,62.285,62.682,59.693,59.994,3.456,7.998
12.227,20.464,40.187,26.838,9.644,59.930,121.222,494.014,7.985,3.415,15.255,6.292,62.408,4.720,3.760,4.647,9.096,5.867,11.900,3.644
121.191,62.300,3.191,15.230,121.338,8.053,59.767,8.075,11.993,8.511,26.920,15.198,62.351,7.746,147.612,62.328,11.958,62.402,59.750,8.002
121.252,59.820,59.801,59.671,8.005,51289.544,3.037,9.616,59.677,62.509,62.464,1856.460,4.299,4.741,31.355,11.998,2.752,4.194,8.327,5.970
62.334,59.628,62.288,4.732,121.377,71.714,62.423,3.504,12.459,4.290,62.700,59.709,8.318,9.712,7.644,40.152,3.899,11.994,15.255,9.404
62.523,147.625,3.557,10.588,121.614,59.652,71.553,3.416,59.759,62.413,40.216,59.761,8.016,121.328,62.304,147.726,8.055,59.726,12.484,121.198
6.565,6.165,4.755,59.609,8.220,62.440,62.288,3.757,8.727,2.804,59.908,12.487,8.018,562.332,991.253,5943.371,59.783,62.455,59.650,2.001
8.044,836.316,121.132,8.236,4.831,8.804,6.316,121.399,121.337,62.480,15.439,62.392,12.820,8.292,62.556,59.608,62.427,71.502,62.343,991.419
121.139,59.789,59.663,62.424,62.393,4.594,62.288,4.396,59.870,59.927,8.019,26.831,3.941,15.243,59.707,15.030,51289.501,147.601,62.455,121.254
2.539,59.761,121.329,121.247,59.654,4.301,59.932,8.429,4.278,11.946,59.678,562.341,51289.553,15.289,4.354,14.461,7.745,5.936,62.340,59.597
154039.713,12.694,836.450,3.629,4.108,9.398,4.311,10.965,4.830,62.786,59.796,62.322,121.265,8.007,836.330,8.224,15.154,26.781,4.324,12.566
836.501,4.401,12.179,7.992,4.742,62.400,62.281,15.152,10.094,15.220,2.009,12.434,4.340,26.911,59.832,59.585,249.870,8.289,147.714,60.046
62.300,62.402,26.782,121.290,121.500,121.313,991.531,59.683,991.525,62.313,62.285,3.538,4.308,62.541,59.615,11.939,71.612,59.705,991.287,59.816
11.951,59.990,3.436,62.454,8.655,4.325,62.363,7.838,59.651,3.557,62.287,5.370,836.546,8.614,59.801,59.703,4.377,15.147,15.310,8.445
59.617,3.474,121.366,13.594,62.715,6.733,3.482,59.764,836.430,147.621,62.342,12.098,59.644,62.364,4.752,62.302,59.764,11.869,121.349,121.683
62.319,71.545,59.744,3.552,7.801,15.323,59.809,59.804,121.301,62.262,12.036,3.684,62.410,62.327,7.690,8.147,6.322,10.061,14.583,2.877
62.438,15.336,4.842,62.468,8.524,59.702,59.750,8.334,59.784,836.369,4.793,15.209,9.427,4.789,4.538,9.524,59.677,51289.484,26.835,8.112
10.107,7.945,7.120,121.327,59.667,8.011,3.439,62.268,991.364,13.878,6.714,121.493,62.305,2.860,4.335,59.694,3.968,59.604,8.181,7.738
1856.522,3.580,991.390,12.423,62.841,32.974,121.399,15.530,836.466,15.284,62.261,62.460,12.420,26.881,7.879,121.191,62.452,62.743,8.171,62.626
15.284,8.430,59.772,12.391,59.717,59.626,62.340,3.613,15.183,59.849,59.960,62.387,59.704,51289.563,184.381,62.353,13.760,147.721,59.843,50.670
62.446,6.241,121.219,11.993,5.991,59.576,62.243,71.680,15.221,59.650,59.645,13.640,62.396,10.617,8.039,121.339,11.965,59.721,9.415,15.390
12.497,7.713,62.343,6.123,11.962,59.633,836.528,5.824,15.201,4.277,6.735,3.447,3.416,2.744,4.028,59.773,3.542,8.571,9.741,121.309
4.675,6.053,59.681,6.196,2.538,8.165,62.396,83.358,62.297,121.317,836.674,62.410,59.702,59.617,15.270,12.091,8.003,59.771,11.965,4.290
8.576,13.019,62.468,59.977,8.018,2.686,7.931,62.338,4.367,836.323,562.354,2.537,3.910,3.899,59.646,59.736,1.841,836.420,59.747,9.848
14.509,121.201,15.209,991.467,15.303,5.796,59.842,15.224,71.604,7.772,4.828,12.491,7.722,991.329,8.187,8.853,59.710,59.639,59.948,59.871
172.759,62.253,62.237,5.411,59.710,71.651,59.734,8.381,59.714,59.582,59.755,71.489,62.302,59.769,15.338,62.551,3.835,37.025,121.338,121.197
7.864,62.635,6.410,62.265,60.058,8.078,8.077,9.508,11.467,59.659,4.715,8.279,8.018,4.816,4.404,7.991,121.351,12.479,59.622,62.342
59.812,8.071,8.103,8.865,5.655,39.598,62.509,8.026,7.887,59.601,8.215,62.514,83.269,3.529,836.267,62.491,8.550,59.651,9.224,62.432
121.288,3.490,836.408,121.278,59.688,9.460,5.925,32.435,8.065,11.944,8.576,59.719,26.870,15.202,4.478,5.840,13.782,71.592,991.312,172.694
5.473,9.819,8.158,7.700,147.731,62.484,62.338,147.783,562.523,59.697,40.181,15.210,6.303,3.685,8.250,7.979,14.242,10.846,59.790,59.690
8.761,11.953,62.369,59.893,62.435,62.383,5.009,3.464,3.616,59.624,3.860,836.420,62.353,62.377,8.041,62.605,7.786,121.292,2.645,147.685
9.654,6.164,59.743,59.663,15.638,15.113,121.302,3.481,121.184,6.155,59.614,59.638,8.025,7.705,8.817,7.751,147.502,3.535,15.221,59.728
15.177,62.309,991.350,59.801,59.649,62.313,4.797,59.733,59.641,12.104,8.090,5.398,836.582,4.781,991.319,62.302,25.607,991.508,59.615,15.238
7.816,62.341,991.325,3.159,6.679,6.822,494.201,13.570,59.708,59.885,59.783,15.272,8.143,15.371,59.673,60.180,59.715,8.128,9.967,6.262
8.144,7.963,62.242,121.367,147.640,3.950,8.910,59.828,62.546,62.384,62.468,8.807,62.492,2.913,62.274,59.836,1.528,3.546,12.094,2.439
8.551,3.379,121.241,59.753,32.373,62.623,62.423,6.210,62.389,59.717,14.257,7.988,1856.263,59.708,59.765,121.215,62.454,62.385,4.823,62.642
62.371,121.296,4.734,9.829,51289.355,62.491,836.439,62.426,4.213,2.180,4.381,5.855,7.776,8.078,13.661,13.450,2.584,4.948,8.395,1856.379
59.758,59.616,3.576,12.061,4.363,25.549,836.363,8.181,11.910,4.056,4.284,59.788,11.905,836.505,59.632,10.084,4.702,3.463,991.337,59.838
59.611,147.628,4.719,3.477,12.105,121.292,2.665,62.404,6.247,59.716,62.333,32.271,121.324,7.908,62.438,8.125,5.788,8.172,8.879,62.526
62.317,8.106,59.870,3.574,15.300,121.236,836.402,12.060,34.494,836.474,62.440,4.727,6.197,57.345,59.668,15.317,7.999,62.422,836.265,562.222
71.636,62.536,31.324,15.264,62.310,147.643,59.709,59.731,62.544,121.323,59.816,62.524,172.812,15.132,62.315,6.167,59.697,27.170,62.450,8.065
4.782,121.344,62.477,59.722,11.953,4.098,11.235,3.455,59.694,3.847,12.518,6.544,4.569,71.591,8.072,11.690,51289.554,14.347,62.460,4.506
6.137,62.607,7.878,121.467,15.136,121.206,62.587,3.828,62.397,8.986,59.709,62.412,8.113,5.847,59.774,121.183,62.297,62.435,4.939,59.808
121.778,8.270,62.360,8.032,8.007,8.032,4.509,60.000,7.750,51289.701,8.435,59.635,59.747,4.139,991.280,59.799,62.481,121.305,121.253,59.861
4.480,62.248,4.741,62.404,59.603,62.297,62.430,59.761,6.100,121.265,62.385,3.623,59.610,4.008,121.278,8.749,62.236,121.465,51289.694,59.867
4.023,154039.705,59.760,8.915,4.876,59.873,71.605,9.574,62.466,121.443,59.751,8.645,121.209,59.717,4.567,8.092,3.610,62.309,8.350,9.506
8.487,4.501,11.988,5.244,71.636,62.311,13.497,9.022,4.442,8.072,62.401,6.518,59.688,8.071,26.914,121.293,121.350,6.800,59.683,62.306
2.095,3.267,59.751,12.862,6.766,4.636,34.628,836.559,7.999,62.395,12.622,59.708,3.633,147.813,62.287,14.410,9.552,12.005,8.040,59.738
121.220,8.544,35.658,62.259,3.598,62.459,4.887,62.525,3.515,4.827,71.518,5.273,59.645,6.995,59.703,5.800,62.497,121.169,8.324,62.349
3.830,4.732,7.138,62.426,6.083,62.606,59.880,62.349,991.224,991.411,62.508,11.992,62.487,6.239,3.839,9.935,62.307,494.191,9.661,147.580
13.579,59.668,6.184,8.069,14.569,62.371,12.204,4.915,62.340,991.334,5.188,60.096,3.530,12.397,62.339,59.736,59.616,12.037,991.490,836.367
71.657,8.044,59.962,4.560,59.694,7.864,12.541,13.249,59.687,62.252,62.312,2.885,7.982,5.938,8.737,62.328,59.882,31.323,59.777,121.263
8.206,14.470,59.757,6.254,8.381,9.410,4.740,59.673,62.283,9.399,13.741,121.230,5.471,12.524,8.019,62.402,62.405,4.264,17.738,7.761
121.229,3.521,62.471,2.901,10.386,8.163,62.509,7.996,62.462,59.782,991.505,4.606,3.577,15.329,59.648,59.880,238.504,27.039,836.341,15.282
59.745,121.168,12.365,62.374,59.649,2.799,4.306,836.344,121.549,62.286,59.748,59.717,51289.532,7.791,4.135,59.730,8.059,121.296,8.046,121.197
59.713,59.749,15.316,7.858,4.785,15.185,62.430,991.290,62.562,991.198,15.198,3.334,991.303,59.623,238.300,59.885,121.431,62.288,991.260,62.529
4.719,4.361,34.452,15.316,12.522,7.924,11.984,3.383,62.529,62.277,59.671,62.520,62.377,8.436,991.283,62.367,15.338,836.328,8.024,59.759
4.195,62.361,4.042,62.445,59.912,991.580,8.107,15.253,14.338,26.980,2.190,4.874,7.739,836.441,121.371,5.638,59.791,62.350,9.580,25.578
836.404,62.327,62.253,59.606,51289.487,15.261,59.634,8.419,62.371,59.754,11.052,8.244,12.416,26.943,51289.484,62.482,59.744,59.800,59.930,11.591
59.860,147.703,26.851,62.445,5.449,59.649,59.683,7.863,59.901,62.480,836.472,6.344,5.974,4.656,62.382,13.054,6.515,121.344,11.923,101.760
36.951,59.716,8.114,27.104,59.669,62.495,991.261,8.948,562.187,7.799,4.361,71.605,62.487,59.786,7.782,26.780,562.367,836.390,12.418,6.841
4.286,62.553,62.581,3.608,59.644,5.493,59.695,59.633,8.024,4.148,59.808,7.676,4.699,15.316,121.275,7.979,4.370,62.412,12.045,62.311
121.303,59.698,15.297,836.397,25.747,59.725,4.853,6.233,59.776,25.516,3.826,26.894,62.499,13.665,8.056,3.356,15.304,3.391,71.587,13.581
